id,from,chapter,section,content,questions
251489,Yêu cầu về Ngoại Ngữ 2024,PHỤ LỤC 2 Bảng quy đổi tương đương các chứng chỉ tiếng Anh,2. Điều kiện xét quy đổi tương đương chứng chỉ,"+ Đối với chứng chỉ TOEIC 4 kỹ năng: quy đổi tương đương sang các chứng chỉ khác dựa theo theo kỹ năng đạt điểm thấp nhất.
+ Sinh viên có chứng chỉ TOEIC 2 kỹ năng được công nhận để xét điều kiện chuẩn ngoại ngữ theo số lượng tín chỉ tích lũy, tuy nhiên không được công nhận để xét nhận Đồ án tốt nghiệp/Khóa luận tốt nghiệp, không được công nhận để xét tốt nghiệp.
+ Các trường hợp quy đổi tương đương khác do Ban Đào tạo đề xuất và trình Giám đốc Đại học quyết định.","Trong quy định về chuyển đổi chứng chỉ ngoại ngữ, yếu tố nào được xem xét chính để xác định mức độ tương đương của chứng chỉ TOEIC 4 kỹ năng so với các chứng chỉ khác?"
251489,Yêu cầu về Ngoại Ngữ 2024,PHỤ LỤC 2 Bảng quy đổi tương đương các chứng chỉ tiếng Anh,2. Điều kiện xét quy đổi tương đương chứng chỉ,"+ Đối với chứng chỉ TOEIC 4 kỹ năng: quy đổi tương đương sang các chứng chỉ khác dựa theo theo kỹ năng đạt điểm thấp nhất.
+ Sinh viên có chứng chỉ TOEIC 2 kỹ năng được công nhận để xét điều kiện chuẩn ngoại ngữ theo số lượng tín chỉ tích lũy, tuy nhiên không được công nhận để xét nhận Đồ án tốt nghiệp/Khóa luận tốt nghiệp, không được công nhận để xét tốt nghiệp.
+ Các trường hợp quy đổi tương đương khác do Ban Đào tạo đề xuất và trình Giám đốc Đại học quyết định.","Theo các quy định hiện hành của một số trường đại học, chứng chỉ TOEIC 2 kỹ năng được chấp nhận cho mục đích gì, và bị hạn chế sử dụng trong những trường hợp cụ thể nào liên quan đến quá trình học tập và tốt nghiệp của sinh viên?"
251489,Yêu cầu về Ngoại Ngữ 2024,PHỤ LỤC 2 Bảng quy đổi tương đương các chứng chỉ tiếng Anh,2. Điều kiện xét quy đổi tương đương chứng chỉ,"+ Đối với chứng chỉ TOEIC 4 kỹ năng: quy đổi tương đương sang các chứng chỉ khác dựa theo theo kỹ năng đạt điểm thấp nhất.
+ Sinh viên có chứng chỉ TOEIC 2 kỹ năng được công nhận để xét điều kiện chuẩn ngoại ngữ theo số lượng tín chỉ tích lũy, tuy nhiên không được công nhận để xét nhận Đồ án tốt nghiệp/Khóa luận tốt nghiệp, không được công nhận để xét tốt nghiệp.
+ Các trường hợp quy đổi tương đương khác do Ban Đào tạo đề xuất và trình Giám đốc Đại học quyết định.","Trong hệ thống giáo dục đại học, đơn vị hoặc cá nhân nào thường có trách nhiệm đề xuất các trường hợp đặc biệt hoặc ngoại lệ liên quan đến việc công nhận và quy đổi tương đương các chứng chỉ ngoại ngữ ngoài những quy định chung đã được ban hành?"
251489,Yêu cầu về Ngoại Ngữ 2024,PHỤ LỤC 2 Bảng quy đổi tương đương các chứng chỉ tiếng Anh,2. Điều kiện xét quy đổi tương đương chứng chỉ,"+ Đối với chứng chỉ TOEIC 4 kỹ năng: quy đổi tương đương sang các chứng chỉ khác dựa theo theo kỹ năng đạt điểm thấp nhất.
+ Sinh viên có chứng chỉ TOEIC 2 kỹ năng được công nhận để xét điều kiện chuẩn ngoại ngữ theo số lượng tín chỉ tích lũy, tuy nhiên không được công nhận để xét nhận Đồ án tốt nghiệp/Khóa luận tốt nghiệp, không được công nhận để xét tốt nghiệp.
+ Các trường hợp quy đổi tương đương khác do Ban Đào tạo đề xuất và trình Giám đốc Đại học quyết định.","Ai là người có thẩm quyền đưa ra quyết định cuối cùng đối với các đề xuất quy đổi tương đương chứng chỉ ngoại ngữ không theo quy chuẩn thông thường, sau khi đã được các đơn vị chuyên môn trình lên?"
251489,Yêu cầu về Ngoại Ngữ 2024,PHỤ LỤC 2 Bảng quy đổi tương đương các chứng chỉ tiếng Anh,2. Điều kiện xét quy đổi tương đương chứng chỉ,"+ Đối với chứng chỉ TOEIC 4 kỹ năng: quy đổi tương đương sang các chứng chỉ khác dựa theo theo kỹ năng đạt điểm thấp nhất.
+ Sinh viên có chứng chỉ TOEIC 2 kỹ năng được công nhận để xét điều kiện chuẩn ngoại ngữ theo số lượng tín chỉ tích lũy, tuy nhiên không được công nhận để xét nhận Đồ án tốt nghiệp/Khóa luận tốt nghiệp, không được công nhận để xét tốt nghiệp.
+ Các trường hợp quy đổi tương đương khác do Ban Đào tạo đề xuất và trình Giám đốc Đại học quyết định.","Nếu một sinh viên sở hữu chứng chỉ TOEIC 4 kỹ năng nhưng lại có điểm số rất thấp ở một trong bốn kỹ năng nghe, nói, đọc, viết, điều này có thể ảnh hưởng như thế nào đến việc chứng chỉ của họ được công nhận tương đương với các chuẩn ngoại ngữ khác theo quy định của trường đại học?"
251489,Yêu cầu về Ngoại Ngữ 2024,PHỤ LỤC 2 Bảng quy đổi tương đương các chứng chỉ tiếng Anh,2. Điều kiện xét quy đổi tương đương chứng chỉ,"+ Đối với chứng chỉ TOEIC 4 kỹ năng: quy đổi tương đương sang các chứng chỉ khác dựa theo theo kỹ năng đạt điểm thấp nhất.
+ Sinh viên có chứng chỉ TOEIC 2 kỹ năng được công nhận để xét điều kiện chuẩn ngoại ngữ theo số lượng tín chỉ tích lũy, tuy nhiên không được công nhận để xét nhận Đồ án tốt nghiệp/Khóa luận tốt nghiệp, không được công nhận để xét tốt nghiệp.
+ Các trường hợp quy đổi tương đương khác do Ban Đào tạo đề xuất và trình Giám đốc Đại học quyết định.","Mặc dù chứng chỉ TOEIC 2 kỹ năng có những giới hạn nhất định trong việc đáp ứng yêu cầu về ngoại ngữ cho một số hoạt động học thuật quan trọng, nhưng chúng vẫn có giá trị và được chấp nhận trong bối cảnh học tập nào tại các trường đại học?"
251489,Yêu cầu về Ngoại Ngữ 2024,PHỤ LỤC 2 Bảng quy đổi tương đương các chứng chỉ tiếng Anh,2. Điều kiện xét quy đổi tương đương chứng chỉ,"+ Đối với chứng chỉ TOEIC 4 kỹ năng: quy đổi tương đương sang các chứng chỉ khác dựa theo theo kỹ năng đạt điểm thấp nhất.
+ Sinh viên có chứng chỉ TOEIC 2 kỹ năng được công nhận để xét điều kiện chuẩn ngoại ngữ theo số lượng tín chỉ tích lũy, tuy nhiên không được công nhận để xét nhận Đồ án tốt nghiệp/Khóa luận tốt nghiệp, không được công nhận để xét tốt nghiệp.
+ Các trường hợp quy đổi tương đương khác do Ban Đào tạo đề xuất và trình Giám đốc Đại học quyết định.","Trong thực tế, những tình huống hoặc trường hợp đặc biệt nào có thể phát sinh khiến cho Ban Đào tạo của một trường đại học cần phải xem xét và đề xuất các phương án quy đổi tương đương chứng chỉ ngoại ngữ khác biệt so với quy định hiện hành?"
251489,Yêu cầu về Ngoại Ngữ 2024,PHỤ LỤC 2 Bảng quy đổi tương đương các chứng chỉ tiếng Anh,2. Điều kiện xét quy đổi tương đương chứng chỉ,"+ Đối với chứng chỉ TOEIC 4 kỹ năng: quy đổi tương đương sang các chứng chỉ khác dựa theo theo kỹ năng đạt điểm thấp nhất.
+ Sinh viên có chứng chỉ TOEIC 2 kỹ năng được công nhận để xét điều kiện chuẩn ngoại ngữ theo số lượng tín chỉ tích lũy, tuy nhiên không được công nhận để xét nhận Đồ án tốt nghiệp/Khóa luận tốt nghiệp, không được công nhận để xét tốt nghiệp.
+ Các trường hợp quy đổi tương đương khác do Ban Đào tạo đề xuất và trình Giám đốc Đại học quyết định.","Hãy tưởng tượng một sinh viên cần sử dụng chứng chỉ ngoại ngữ để đáp ứng điều kiện tốt nghiệp đại học. Nếu sinh viên này chỉ có chứng chỉ TOEIC 2 kỹ năng, những lựa chọn hoặc giải pháp nào có thể được xem xét dựa trên các quy định về chứng chỉ ngoại ngữ của trường?"
251489,Yêu cầu về Ngoại Ngữ 2024,PHỤ LỤC 2 Bảng quy đổi tương đương các chứng chỉ tiếng Anh,2. Điều kiện xét quy đổi tương đương chứng chỉ,"+ Đối với chứng chỉ TOEIC 4 kỹ năng: quy đổi tương đương sang các chứng chỉ khác dựa theo theo kỹ năng đạt điểm thấp nhất.
+ Sinh viên có chứng chỉ TOEIC 2 kỹ năng được công nhận để xét điều kiện chuẩn ngoại ngữ theo số lượng tín chỉ tích lũy, tuy nhiên không được công nhận để xét nhận Đồ án tốt nghiệp/Khóa luận tốt nghiệp, không được công nhận để xét tốt nghiệp.
+ Các trường hợp quy đổi tương đương khác do Ban Đào tạo đề xuất và trình Giám đốc Đại học quyết định.",Bạn nghĩ vì sao quy định về chứng chỉ ngoại ngữ trong trường đại học lại phân biệt rõ ràng giữa chứng chỉ TOEIC 2 kỹ năng và 4 kỹ năng đối với các mục đích học thuật khác nhau như xét tốt nghiệp và các yêu cầu ngoại ngữ chung?
251489,Yêu cầu về Ngoại Ngữ 2024,PHỤ LỤC 2 Bảng quy đổi tương đương các chứng chỉ tiếng Anh,2. Điều kiện xét quy đổi tương đương chứng chỉ,"+ Đối với chứng chỉ TOEIC 4 kỹ năng: quy đổi tương đương sang các chứng chỉ khác dựa theo theo kỹ năng đạt điểm thấp nhất.
+ Sinh viên có chứng chỉ TOEIC 2 kỹ năng được công nhận để xét điều kiện chuẩn ngoại ngữ theo số lượng tín chỉ tích lũy, tuy nhiên không được công nhận để xét nhận Đồ án tốt nghiệp/Khóa luận tốt nghiệp, không được công nhận để xét tốt nghiệp.
+ Các trường hợp quy đổi tương đương khác do Ban Đào tạo đề xuất và trình Giám đốc Đại học quyết định.","Ngoài chứng chỉ TOEIC, những loại chứng chỉ ngoại ngữ nào khác thường được công nhận trong môi trường đại học, và quy trình xác định sự tương đương của chúng so với các chuẩn ngoại ngữ của trường có thể được thực hiện như thế nào?"
718462,Yêu cầu về Ngoại Ngữ 2024,PHỤ LỤC 3 Danh mục các học phần tiếng Anh và chuẩn yêu cầu đối với các chương trình đào tạo chuẩn,1. Danh mục các học phần tiếng Anh yêu cầu,"Học phần FL1131 – Tiếng Anh cơ sở 1 – có thời lượng 4(2-4-0-8), không tính tín chỉ trong chương trình đào tạo, được miễn học với trình độ tiếng Anh từ bậc 1.2 trở lên hoặc tương đương.
Học phần FL1132 – Tiếng Anh cơ sở 2 – có thời lượng 4(2-4-0-8), có 4 tín chỉ trong chương trình đào tạo, được miễn học với trình độ tiếng Anh từ bậc 2.1 trở lên hoặc tương đương.
Học phần FL1133 – Tiếng Anh cơ sở 3 – có thời lượng 4(2-4-0-8), có 4 tín chỉ trong chương trình đào tạo, được miễn học với trình độ tiếng Anh từ bậc 2.2 trở lên hoặc tương đương.
Học phần FL1134 – Tiếng Anh cơ sở 4 – có thời lượng 4(2-4-0-8), không tính tín chỉ trong chương trình đào tạo, được miễn học với trình độ tiếng Anh từ bậc 2.3 trở lên hoặc tương đương.
Học phần FL1135 – Tiếng Anh cơ sở 5 – có thời lượng 4(2-4-0-8), không tính tín chỉ trong chương trình đào tạo, được miễn học với trình độ tiếng Anh từ bậc 3.1 trở lên hoặc tương đương.
Bậc trình độ dựa trên Khung năng lực ngoại ngữ 6 bậc của Việt Nam có trong Phụ lục 2 của quy định này.","Trong một chương trình đào tạo, thông thường có bao nhiêu học phần tiếng Anh cơ sở mà sinh viên có thể phải học?"
718462,Yêu cầu về Ngoại Ngữ 2024,PHỤ LỤC 3 Danh mục các học phần tiếng Anh và chuẩn yêu cầu đối với các chương trình đào tạo chuẩn,1. Danh mục các học phần tiếng Anh yêu cầu,"Học phần FL1131 – Tiếng Anh cơ sở 1 – có thời lượng 4(2-4-0-8), không tính tín chỉ trong chương trình đào tạo, được miễn học với trình độ tiếng Anh từ bậc 1.2 trở lên hoặc tương đương.
Học phần FL1132 – Tiếng Anh cơ sở 2 – có thời lượng 4(2-4-0-8), có 4 tín chỉ trong chương trình đào tạo, được miễn học với trình độ tiếng Anh từ bậc 2.1 trở lên hoặc tương đương.
Học phần FL1133 – Tiếng Anh cơ sở 3 – có thời lượng 4(2-4-0-8), có 4 tín chỉ trong chương trình đào tạo, được miễn học với trình độ tiếng Anh từ bậc 2.2 trở lên hoặc tương đương.
Học phần FL1134 – Tiếng Anh cơ sở 4 – có thời lượng 4(2-4-0-8), không tính tín chỉ trong chương trình đào tạo, được miễn học với trình độ tiếng Anh từ bậc 2.3 trở lên hoặc tương đương.
Học phần FL1135 – Tiếng Anh cơ sở 5 – có thời lượng 4(2-4-0-8), không tính tín chỉ trong chương trình đào tạo, được miễn học với trình độ tiếng Anh từ bậc 3.1 trở lên hoặc tương đương.
Bậc trình độ dựa trên Khung năng lực ngoại ngữ 6 bậc của Việt Nam có trong Phụ lục 2 của quy định này.","Nếu bạn bắt đầu học tiếng Anh cơ sở tại trường đại học, mã học phần đầu tiên bạn có thể gặp là gì?"
718462,Yêu cầu về Ngoại Ngữ 2024,PHỤ LỤC 3 Danh mục các học phần tiếng Anh và chuẩn yêu cầu đối với các chương trình đào tạo chuẩn,1. Danh mục các học phần tiếng Anh yêu cầu,"Học phần FL1131 – Tiếng Anh cơ sở 1 – có thời lượng 4(2-4-0-8), không tính tín chỉ trong chương trình đào tạo, được miễn học với trình độ tiếng Anh từ bậc 1.2 trở lên hoặc tương đương.
Học phần FL1132 – Tiếng Anh cơ sở 2 – có thời lượng 4(2-4-0-8), có 4 tín chỉ trong chương trình đào tạo, được miễn học với trình độ tiếng Anh từ bậc 2.1 trở lên hoặc tương đương.
Học phần FL1133 – Tiếng Anh cơ sở 3 – có thời lượng 4(2-4-0-8), có 4 tín chỉ trong chương trình đào tạo, được miễn học với trình độ tiếng Anh từ bậc 2.2 trở lên hoặc tương đương.
Học phần FL1134 – Tiếng Anh cơ sở 4 – có thời lượng 4(2-4-0-8), không tính tín chỉ trong chương trình đào tạo, được miễn học với trình độ tiếng Anh từ bậc 2.3 trở lên hoặc tương đương.
Học phần FL1135 – Tiếng Anh cơ sở 5 – có thời lượng 4(2-4-0-8), không tính tín chỉ trong chương trình đào tạo, được miễn học với trình độ tiếng Anh từ bậc 3.1 trở lên hoặc tương đương.
Bậc trình độ dựa trên Khung năng lực ngoại ngữ 6 bậc của Việt Nam có trong Phụ lục 2 của quy định này.",Có phải tất cả các học phần tiếng Anh trong chương trình đào tạo đại học đều được tính vào tín chỉ học tập không?
718462,Yêu cầu về Ngoại Ngữ 2024,PHỤ LỤC 3 Danh mục các học phần tiếng Anh và chuẩn yêu cầu đối với các chương trình đào tạo chuẩn,1. Danh mục các học phần tiếng Anh yêu cầu,"Học phần FL1131 – Tiếng Anh cơ sở 1 – có thời lượng 4(2-4-0-8), không tính tín chỉ trong chương trình đào tạo, được miễn học với trình độ tiếng Anh từ bậc 1.2 trở lên hoặc tương đương.
Học phần FL1132 – Tiếng Anh cơ sở 2 – có thời lượng 4(2-4-0-8), có 4 tín chỉ trong chương trình đào tạo, được miễn học với trình độ tiếng Anh từ bậc 2.1 trở lên hoặc tương đương.
Học phần FL1133 – Tiếng Anh cơ sở 3 – có thời lượng 4(2-4-0-8), có 4 tín chỉ trong chương trình đào tạo, được miễn học với trình độ tiếng Anh từ bậc 2.2 trở lên hoặc tương đương.
Học phần FL1134 – Tiếng Anh cơ sở 4 – có thời lượng 4(2-4-0-8), không tính tín chỉ trong chương trình đào tạo, được miễn học với trình độ tiếng Anh từ bậc 2.3 trở lên hoặc tương đương.
Học phần FL1135 – Tiếng Anh cơ sở 5 – có thời lượng 4(2-4-0-8), không tính tín chỉ trong chương trình đào tạo, được miễn học với trình độ tiếng Anh từ bậc 3.1 trở lên hoặc tương đương.
Bậc trình độ dựa trên Khung năng lực ngoại ngữ 6 bậc của Việt Nam có trong Phụ lục 2 của quy định này.","Để được miễn học học phần tiếng Anh cơ sở thứ hai, sinh viên cần đạt trình độ tiếng Anh tối thiểu là bậc mấy?"
718462,Yêu cầu về Ngoại Ngữ 2024,PHỤ LỤC 3 Danh mục các học phần tiếng Anh và chuẩn yêu cầu đối với các chương trình đào tạo chuẩn,1. Danh mục các học phần tiếng Anh yêu cầu,"Học phần FL1131 – Tiếng Anh cơ sở 1 – có thời lượng 4(2-4-0-8), không tính tín chỉ trong chương trình đào tạo, được miễn học với trình độ tiếng Anh từ bậc 1.2 trở lên hoặc tương đương.
Học phần FL1132 – Tiếng Anh cơ sở 2 – có thời lượng 4(2-4-0-8), có 4 tín chỉ trong chương trình đào tạo, được miễn học với trình độ tiếng Anh từ bậc 2.1 trở lên hoặc tương đương.
Học phần FL1133 – Tiếng Anh cơ sở 3 – có thời lượng 4(2-4-0-8), có 4 tín chỉ trong chương trình đào tạo, được miễn học với trình độ tiếng Anh từ bậc 2.2 trở lên hoặc tương đương.
Học phần FL1134 – Tiếng Anh cơ sở 4 – có thời lượng 4(2-4-0-8), không tính tín chỉ trong chương trình đào tạo, được miễn học với trình độ tiếng Anh từ bậc 2.3 trở lên hoặc tương đương.
Học phần FL1135 – Tiếng Anh cơ sở 5 – có thời lượng 4(2-4-0-8), không tính tín chỉ trong chương trình đào tạo, được miễn học với trình độ tiếng Anh từ bậc 3.1 trở lên hoặc tương đương.
Bậc trình độ dựa trên Khung năng lực ngoại ngữ 6 bậc của Việt Nam có trong Phụ lục 2 của quy định này.","Khi số thứ tự của học phần tiếng Anh cơ sở tăng lên, yêu cầu về trình độ tiếng Anh để được miễn học có xu hướng thay đổi như thế nào?"
718462,Yêu cầu về Ngoại Ngữ 2024,PHỤ LỤC 3 Danh mục các học phần tiếng Anh và chuẩn yêu cầu đối với các chương trình đào tạo chuẩn,1. Danh mục các học phần tiếng Anh yêu cầu,"Học phần FL1131 – Tiếng Anh cơ sở 1 – có thời lượng 4(2-4-0-8), không tính tín chỉ trong chương trình đào tạo, được miễn học với trình độ tiếng Anh từ bậc 1.2 trở lên hoặc tương đương.
Học phần FL1132 – Tiếng Anh cơ sở 2 – có thời lượng 4(2-4-0-8), có 4 tín chỉ trong chương trình đào tạo, được miễn học với trình độ tiếng Anh từ bậc 2.1 trở lên hoặc tương đương.
Học phần FL1133 – Tiếng Anh cơ sở 3 – có thời lượng 4(2-4-0-8), có 4 tín chỉ trong chương trình đào tạo, được miễn học với trình độ tiếng Anh từ bậc 2.2 trở lên hoặc tương đương.
Học phần FL1134 – Tiếng Anh cơ sở 4 – có thời lượng 4(2-4-0-8), không tính tín chỉ trong chương trình đào tạo, được miễn học với trình độ tiếng Anh từ bậc 2.3 trở lên hoặc tương đương.
Học phần FL1135 – Tiếng Anh cơ sở 5 – có thời lượng 4(2-4-0-8), không tính tín chỉ trong chương trình đào tạo, được miễn học với trình độ tiếng Anh từ bậc 3.1 trở lên hoặc tương đương.
Bậc trình độ dựa trên Khung năng lực ngoại ngữ 6 bậc của Việt Nam có trong Phụ lục 2 của quy định này.","Trong mô tả học phần, định dạng số ""4(2-4-0-8)"" thường biểu thị thông tin gì về cấu trúc và thời lượng của học phần đó?"
718462,Yêu cầu về Ngoại Ngữ 2024,PHỤ LỤC 3 Danh mục các học phần tiếng Anh và chuẩn yêu cầu đối với các chương trình đào tạo chuẩn,1. Danh mục các học phần tiếng Anh yêu cầu,"Học phần FL1131 – Tiếng Anh cơ sở 1 – có thời lượng 4(2-4-0-8), không tính tín chỉ trong chương trình đào tạo, được miễn học với trình độ tiếng Anh từ bậc 1.2 trở lên hoặc tương đương.
Học phần FL1132 – Tiếng Anh cơ sở 2 – có thời lượng 4(2-4-0-8), có 4 tín chỉ trong chương trình đào tạo, được miễn học với trình độ tiếng Anh từ bậc 2.1 trở lên hoặc tương đương.
Học phần FL1133 – Tiếng Anh cơ sở 3 – có thời lượng 4(2-4-0-8), có 4 tín chỉ trong chương trình đào tạo, được miễn học với trình độ tiếng Anh từ bậc 2.2 trở lên hoặc tương đương.
Học phần FL1134 – Tiếng Anh cơ sở 4 – có thời lượng 4(2-4-0-8), không tính tín chỉ trong chương trình đào tạo, được miễn học với trình độ tiếng Anh từ bậc 2.3 trở lên hoặc tương đương.
Học phần FL1135 – Tiếng Anh cơ sở 5 – có thời lượng 4(2-4-0-8), không tính tín chỉ trong chương trình đào tạo, được miễn học với trình độ tiếng Anh từ bậc 3.1 trở lên hoặc tương đương.
Bậc trình độ dựa trên Khung năng lực ngoại ngữ 6 bậc của Việt Nam có trong Phụ lục 2 của quy định này.","Nếu sinh viên có trình độ tiếng Anh bậc 2.5 theo Khung năng lực ngoại ngữ 6 bậc của Việt Nam, họ có thể được xét miễn học những học phần tiếng Anh cơ sở nào?"
718462,Yêu cầu về Ngoại Ngữ 2024,PHỤ LỤC 3 Danh mục các học phần tiếng Anh và chuẩn yêu cầu đối với các chương trình đào tạo chuẩn,1. Danh mục các học phần tiếng Anh yêu cầu,"Học phần FL1131 – Tiếng Anh cơ sở 1 – có thời lượng 4(2-4-0-8), không tính tín chỉ trong chương trình đào tạo, được miễn học với trình độ tiếng Anh từ bậc 1.2 trở lên hoặc tương đương.
Học phần FL1132 – Tiếng Anh cơ sở 2 – có thời lượng 4(2-4-0-8), có 4 tín chỉ trong chương trình đào tạo, được miễn học với trình độ tiếng Anh từ bậc 2.1 trở lên hoặc tương đương.
Học phần FL1133 – Tiếng Anh cơ sở 3 – có thời lượng 4(2-4-0-8), có 4 tín chỉ trong chương trình đào tạo, được miễn học với trình độ tiếng Anh từ bậc 2.2 trở lên hoặc tương đương.
Học phần FL1134 – Tiếng Anh cơ sở 4 – có thời lượng 4(2-4-0-8), không tính tín chỉ trong chương trình đào tạo, được miễn học với trình độ tiếng Anh từ bậc 2.3 trở lên hoặc tương đương.
Học phần FL1135 – Tiếng Anh cơ sở 5 – có thời lượng 4(2-4-0-8), không tính tín chỉ trong chương trình đào tạo, được miễn học với trình độ tiếng Anh từ bậc 3.1 trở lên hoặc tương đương.
Bậc trình độ dựa trên Khung năng lực ngoại ngữ 6 bậc của Việt Nam có trong Phụ lục 2 của quy định này.","Theo các quy định về học phần tiếng Anh cơ sở, trình độ tiếng Anh cao nhất được đề cập đến để xét miễn học là bậc nào?"
718462,Yêu cầu về Ngoại Ngữ 2024,PHỤ LỤC 3 Danh mục các học phần tiếng Anh và chuẩn yêu cầu đối với các chương trình đào tạo chuẩn,1. Danh mục các học phần tiếng Anh yêu cầu,"Học phần FL1131 – Tiếng Anh cơ sở 1 – có thời lượng 4(2-4-0-8), không tính tín chỉ trong chương trình đào tạo, được miễn học với trình độ tiếng Anh từ bậc 1.2 trở lên hoặc tương đương.
Học phần FL1132 – Tiếng Anh cơ sở 2 – có thời lượng 4(2-4-0-8), có 4 tín chỉ trong chương trình đào tạo, được miễn học với trình độ tiếng Anh từ bậc 2.1 trở lên hoặc tương đương.
Học phần FL1133 – Tiếng Anh cơ sở 3 – có thời lượng 4(2-4-0-8), có 4 tín chỉ trong chương trình đào tạo, được miễn học với trình độ tiếng Anh từ bậc 2.2 trở lên hoặc tương đương.
Học phần FL1134 – Tiếng Anh cơ sở 4 – có thời lượng 4(2-4-0-8), không tính tín chỉ trong chương trình đào tạo, được miễn học với trình độ tiếng Anh từ bậc 2.3 trở lên hoặc tương đương.
Học phần FL1135 – Tiếng Anh cơ sở 5 – có thời lượng 4(2-4-0-8), không tính tín chỉ trong chương trình đào tạo, được miễn học với trình độ tiếng Anh từ bậc 3.1 trở lên hoặc tương đương.
Bậc trình độ dựa trên Khung năng lực ngoại ngữ 6 bậc của Việt Nam có trong Phụ lục 2 của quy định này.","Văn bản nào quy định chi tiết về ""Khung năng lực ngoại ngữ 6 bậc của Việt Nam"" thường được sử dụng trong các quy chế đào tạo ngoại ngữ tại Việt Nam?"
718462,Yêu cầu về Ngoại Ngữ 2024,PHỤ LỤC 3 Danh mục các học phần tiếng Anh và chuẩn yêu cầu đối với các chương trình đào tạo chuẩn,1. Danh mục các học phần tiếng Anh yêu cầu,"Học phần FL1131 – Tiếng Anh cơ sở 1 – có thời lượng 4(2-4-0-8), không tính tín chỉ trong chương trình đào tạo, được miễn học với trình độ tiếng Anh từ bậc 1.2 trở lên hoặc tương đương.
Học phần FL1132 – Tiếng Anh cơ sở 2 – có thời lượng 4(2-4-0-8), có 4 tín chỉ trong chương trình đào tạo, được miễn học với trình độ tiếng Anh từ bậc 2.1 trở lên hoặc tương đương.
Học phần FL1133 – Tiếng Anh cơ sở 3 – có thời lượng 4(2-4-0-8), có 4 tín chỉ trong chương trình đào tạo, được miễn học với trình độ tiếng Anh từ bậc 2.2 trở lên hoặc tương đương.
Học phần FL1134 – Tiếng Anh cơ sở 4 – có thời lượng 4(2-4-0-8), không tính tín chỉ trong chương trình đào tạo, được miễn học với trình độ tiếng Anh từ bậc 2.3 trở lên hoặc tương đương.
Học phần FL1135 – Tiếng Anh cơ sở 5 – có thời lượng 4(2-4-0-8), không tính tín chỉ trong chương trình đào tạo, được miễn học với trình độ tiếng Anh từ bậc 3.1 trở lên hoặc tương đương.
Bậc trình độ dựa trên Khung năng lực ngoại ngữ 6 bậc của Việt Nam có trong Phụ lục 2 của quy định này.","Trong danh sách các học phần tiếng Anh cơ sở, sự khác biệt chính giữa các học phần có tín chỉ và các học phần không có tín chỉ là gì về mục đích hoặc vai trò của chúng trong chương trình đào tạo?"
84123,Yêu cầu về Ngoại Ngữ 2024,PHỤ LỤC 3 Danh mục các học phần tiếng Anh và chuẩn yêu cầu đối với các chương trình đào tạo chuẩn,2. Yêu cầu chuẩn tiếng Anh theo số tín chỉ tích lũy và chuẩn đầu ra,"Sinh viên có số tín chỉ tích lũy đến 63 tín chỉ cần đạt các học phần Tiếng Anh cơ sở FL1131, FL1132, FL1133 hoặc đạt trình độ tiếng Anh tối thiểu Bậc 2.1.
Sinh viên có số tín chỉ tích lũy từ 64 đến 95 tín chỉ cần đạt các học phần Tiếng Anh cơ sở FL1131, FL1132, FL1133, FL1134 hoặc đạt trình độ tiếng Anh tối thiểu Bậc 2.2.
Sinh viên có số tín chỉ tích lũy từ 96 tín chỉ trở lên cần đạt các học phần Tiếng Anh cơ sở FL1131, FL1132, FL1133, FL1134, FL1135 hoặc đạt trình độ tiếng Anh tối thiểu Bậc 2.3.
Điều kiện để được xét nhận đồ án hoặc khóa luận tốt nghiệp là đạt trình độ tiếng Anh tối thiểu Bậc 3.1.
Điều kiện khi xét tốt nghiệp là đạt trình độ tiếng Anh tối thiểu Bậc 3.1.
Bậc trình độ dựa trên Khung năng lực ngoại ngữ 6 bậc của Việt Nam có trong Phụ lục 2 của quy định này.",Sinh viên cần đạt trình độ tiếng Anh tối thiểu bậc mấy để được xét tốt nghiệp?
